customer_no,total_enq_amt,total_enq_count
1404,1012000.0,18
1405,226000.0,4
1406,17442444.0,67
1407,16497000.0,22
1408,2987001.0,5
1409,1761001.0,10
1410,226000.0,7
1411,401300.0,12
1412,2928650.0,13
1413,371000.0,9
1414,1000.0,1
1415,838000.0,13
1416,157000.0,5
1417,743000.0,12
1418,31192201.0,31
1419,2767000.0,17
1420,2479100.0,33
1421,2750810.0,15
1422,2298000.0,17
1423,6771000.0,8
1424,497000.0,2
1425,453001.0,6
1426,2380001.0,22
1427,102000.0,4
1428,2118000.0,10
1429,1836000.0,10
1430,2360700.0,30
1431,3897300.0,15
1432,160000.0,13
1433,798100.0,11
1434,5833300.0,26
1435,417150.0,8
1436,121100.0,6
1437,1515000.0,10
1438,1361100.0,15
1439,381000.0,11
1440,375991.0,10
1441,2350100.0,29
1442,496000.0,10
1443,1251910.0,14
1444,545000.0,14
1445,971408.0,13
1446,104127000.0,35
1447,1915000.0,20
1448,109702828.0,49
1449,4668298.0,43
1450,1163101.0,8
1451,127969800.0,57
1452,1293000.0,7
1453,665338.0,16
1454,2006000.0,18
1455,490000.0,3
1456,205302.0,13
1457,8165100.0,22
1458,2341000.0,9
1459,5462000.0,25
1460,2005150.0,23
1461,744350.0,10
1462,273000.0,7
1463,281000.0,7
1464,2317500.0,18
1465,200302300.0,9
1466,287000.0,6
1467,14000.0,5
1468,7627001.0,56
1469,121000.0,5
1470,251000.0,4
1471,2680196.0,45
1472,12343801.0,45
1473,2951000.0,4
1474,252000.0,7
1475,540900.0,8
1476,577001.0,14
1477,821900.0,7
1478,2987900.0,19
1479,715365.0,12
1480,612100.0,17
1481,3772001.0,28
1482,3174001.0,20
1483,300000.0,2
1484,5692000.0,18
1485,260200.0,6
1486,166000.0,4
1487,102498900.0,31
1488,2255001.0,22
1489,550000.0,2
1490,2828092.0,24
1491,4634000.0,16
1492,456800.0,10
1493,269300.0,11
1494,101362100.0,16
1495,12535000.0,32
1496,1800000.0,5
1497,812990.0,13
1498,513954100.0,67
1499,4956099.0,34
1500,1420810.0,30
1501,7219500.0,24
1502,7404000.0,52
1503,147500.0,10
1504,2358000.0,20
1505,1398000.0,17
1506,42000.0,6
1507,200000.0,7
1508,34082870.0,61
1509,13931001.0,32
1510,2376000.0,11
1511,136610266.0,39
1512,1000.0,1
1513,1011000.0,7
1514,5413000.0,20
1515,1280700.0,11
1516,890000.0,4
1517,386000.0,9
1518,111000.0,4
1519,3160002.0,14
1520,7901000.0,15
1521,102110700.0,31
1522,148800.0,4
1523,433150.0,12
1524,296000.0,9
1525,17453385.0,23
1526,2305000.0,9
1527,276000.0,11
1528,100260354.0,8
1529,161000.0,5
1530,2409801.0,16
1531,361500.0,12
1532,27053910.0,24
1533,275000.0,4
1534,3885200.0,15
1535,42000.0,3
1536,18399650.0,50
1537,23502300.0,41
1538,311000.0,7
1539,3230000.0,17
1540,136990.0,2
1541,83500.0,2
1542,3219602.0,24
1543,100426699.0,13
1544,51240100.0,43
1545,1000.0,1
1546,13093401.0,56
1547,3340400.0,26
1548,3897000.0,9
1549,5063200.0,35
1550,635000.0,15
1551,370000.0,8
1552,152000.0,11
1553,71000.0,4
1554,152000.0,4
1555,416000.0,12
1556,797000.0,17
1557,768000.0,11
1558,973000.0,15
1559,715100.0,17
1560,769000.0,8
1561,815001.0,12
1562,6182110.0,14
1563,14408200.0,46
1564,2955756.0,25
1565,1082000.0,10
1566,874000.0,20
1567,526700.0,9
1568,4432000.0,9
1569,407000.0,12
1570,1068000.0,20
1571,108437200.0,32
1572,867650.0,26
1573,155000.0,8
1574,159500.0,4
1575,1693100.0,18
1576,870000.0,13
1577,587000.0,11
1578,2336000.0,26
1579,150000.0,3
1580,1086739.0,9
1581,53000.0,4
1582,3940000.0,16
1583,1507000.0,14
1584,2758734.0,35
1585,198100.0,6
1586,3073000.0,8
1587,7965997.0,55
1588,252000.0,5
1589,3476591.0,25
1590,2252001.0,20
1591,61000.0,3
1592,1082400.0,18
1593,168000.0,7
1594,209909300.0,56
1595,16468000.0,21
1596,6238630.0,58
1597,810100.0,7
1598,1306797.0,18
1599,5980000.0,19
1600,103665100.0,31
1601,362100.0,10
1602,5290650.0,19
1603,6307000.0,18
1604,50000.0,1
1605,0.0,0
1606,952000.0,12
1607,107145252.0,17
1608,223000.0,8
1609,1160000.0,6
1610,560004.0,20
1611,3704000.0,20
1612,611200.0,7
1613,1248100.0,15
1614,61000.0,3
1615,61000.0,3
1616,201000.0,6
1617,2914000.0,10
1618,380001.0,8
1619,4185453.0,25
1620,5797103.0,24
1621,6264500.0,15
1622,62000.0,4
1623,169148900.0,29
1624,977000.0,9
1625,753000.0,11
1626,313000.0,13
1627,1266000.0,10
1628,1796380.0,13
1629,2037000.0,10
1630,3507000.0,24
1631,1221000.0,18
1632,1039000.0,12
1633,1942000.0,18
1634,225000.0,4
1635,221000.0,8
1636,2125150.0,5
1637,11322010.0,30
1638,10022000.0,14
1639,1019000.0,9
1640,4107100.0,30
1641,1721000.0,13
1642,212650.0,7
1643,162000.0,6
1644,103498101.0,34
1645,0.0,0
1646,4345000.0,7
1647,101722150.0,23
1648,912010.0,21
1649,504000.0,14
1650,3012000.0,4
1651,1683829.0,17
1652,3471997.0,24
1653,1636630.0,34
1654,4548990.0,31
1655,3456826.0,24
1656,15011341.0,44
1657,709000.0,15
1658,104955716.0,33
1659,2505098.0,18
1660,320000.0,11
1661,278900.0,3
1662,2796103.0,22
1663,6060101.0,52
1664,101100.0,6
1665,4960700.0,25
1666,1000.0,1
1667,552000.0,11
1668,376001.0,18
1669,250000.0,3
1670,6043301.0,37
1671,1222500.0,10
1672,182000.0,8
1673,4534150.0,42
1674,235450011.0,130
1675,26000.0,1
1676,3861000.0,10
1677,1476000.0,18
1678,1896000.0,15
1679,98000.0,4
1680,5440092.0,31
1681,103621110.0,35
1682,212777502.0,124
1683,1705100.0,19
1684,21886001.0,34
1685,637001.0,8
1686,186000.0,7
1687,226598988.0,94
1688,2807002.0,25
1689,511000.0,5
1690,81000.0,3
1691,251400.0,8
1692,472000.0,29
1693,4705501.0,25
1694,151100.0,5
1695,3226000.0,15
1696,580000.0,2
1697,492000.0,9
1698,433000.0,7
1699,104000.0,3
1700,949000.0,13
1701,966000.0,7
1702,4183047.0,14
1703,802500.0,14
1704,366000.0,12
1705,17119002.0,19
1706,0.0,0
1707,305010.0,11
1708,1502150.0,6
1709,112000.0,5
1710,3306322.0,25
1711,372000.0,7
1712,1222001.0,27
1713,61001.0,4
1714,3211000.0,5
1715,1498200.0,24
1716,4076101.0,55
1717,201141000.0,18
1718,102076000.0,18
1719,3318800.0,29
1720,51000.0,2
1721,1091000.0,14
1722,160000.0,3
1723,5826000.0,21
1724,137000.0,6
1725,4481100.0,39
1726,241100.0,9
1727,196000.0,7
1728,4826000.0,7
1729,63000.0,5
1730,161000.0,5
1731,1280012.0,20
1732,2986000.0,15
1733,119000.0,4
1734,11342400.0,14
1735,7794100.0,10
1736,294000.0,4
1737,2986500.0,13
1738,2727000.0,11
1739,120000.0,4
1740,7364000.0,50
1741,1409000.0,16
1742,27084008.0,37
1743,0.0,0
1744,207000.0,8
1745,2644150.0,22
1746,4153000.0,37
1747,1722938.0,7
1748,17118075.0,19
1749,411000.0,5
1750,9599201.0,34
1751,1676000.0,18
1752,122000.0,6
1753,9443000.0,10
1754,5996000.0,26
1755,61000.0,3
1756,100000.0,1
1757,253300.0,7
1758,231000.0,7
1759,1442000.0,16
1760,1740026.0,31
1761,258700.0,6
1762,3988900.0,32
1763,2716200.0,24
1764,231000.0,8
1765,8288000.0,25
1766,5280741.0,25
1767,17083549.0,33
1768,612000.0,10
1769,21382000.0,19
1770,499000.0,6
1771,927500.0,7
1772,323000.0,10
1773,165000.0,4
1774,5381000.0,20
1775,425400.0,11
1776,2030300.0,19
1777,1852990.0,11
1778,1261000.0,4
1779,4355000.0,15
1780,1601001.0,12
1781,1381640.0,12
1782,2509451.0,32
1783,220095002.0,46
1784,698000.0,15
1785,1792970.0,16
1786,692002.0,19
1787,1903001.0,13
1788,1465006.0,18
1789,3714000.0,20
1790,6891000.0,15
1791,4508000.0,34
1792,7022701.0,42
1793,407100.0,15
1794,1723001.0,21
1795,103179000.0,33
1796,361001.0,10
1797,4282600.0,80
1798,336000.0,11
1799,792000.0,10
1800,201000.0,3
1801,260100.0,5
1802,30509200.0,23
1803,101520036.0,26
1804,461000.0,8
1805,1265700.0,14
1806,1808100.0,7
1807,1690000.0,14
1808,266000.0,10
1809,806000.0,7
1810,496150.0,12
1811,1796000.0,7
1812,670000.0,8
1813,297000.0,11
1814,111000.0,4
1815,472400.0,12
1816,133000.0,7
1817,841405.0,17
1818,6878154.0,87
1819,470800.0,13
1820,9936000.0,21
1821,15647901.0,36
1822,17600003.0,76
1823,811500.0,9
1824,1007000.0,14
1825,6263941.0,43
1826,232000.0,8
1827,175101.0,6
1828,404500.0,11
1829,172251.0,6
1830,1714001.0,18
1831,5930200.0,27
1832,661000.0,7
1833,162000.0,5
1834,15152822.0,22
1835,206445102.0,52
1836,2605500.0,23
1837,3186380.0,21
1838,1289652.0,30
1839,1052000.0,20
1840,1059000.0,14
1841,2205200.0,21
1842,742000.0,13
1843,1170002.0,20
1844,9087100.0,22
1845,477000.0,5
1846,2881000.0,5
1847,63000.0,5
1848,1651488.0,14
1849,7716102.0,47
1850,1011003.0,20
1851,7036100.0,16
1852,12000.0,3
1853,1717000.0,9
1854,791097.0,12
1855,8938000.0,13
1856,286010.0,8
1857,660003.0,7
1858,111000.0,4
1859,551000.0,5
1860,171000.0,6
1861,23638004.0,63
1862,1256100.0,18
1863,10001000.0,7
1864,4810003.0,37
1865,1700000.0,17
1866,1653000.0,6
1867,199310.0,5
1868,936100.0,12
1869,1211000.0,8
1870,3069000.0,16
1871,4345503.0,49
1872,225000.0,6
1873,3276000.0,12
1874,109993507.0,45
1875,1652000.0,19
1876,3516800.0,16
1877,1053100.0,23
1878,35261597.0,129
1879,1364500.0,16
1880,493900.0,13
1881,269500.0,7
1882,605000.0,6
1883,245000.0,9
1884,3230100.0,20
1885,1530200.0,13
1886,816000.0,13
1887,107151003.0,45
1888,487000.0,11
1889,307000.0,6
1890,4107000.0,15
1891,161000.0,6
1892,1270000.0,26
1893,56699.0,3
1894,1760000.0,10
1895,82000.0,6
1896,272000.0,9
1897,3215000.0,10
1898,83000.0,7
1899,27006100.0,60
1900,322000.0,9
1901,65000.0,7
1902,4141328.0,43
1903,4409000.0,7
1904,1462150.0,12
1905,2946500.0,12
1906,16227001.0,19
1907,5922000.0,7
1908,2311000.0,19
1909,121766191.0,62
1910,1362000.0,14
1911,351000.0,6
1912,741100.0,4
1913,4237001.0,20
1914,1462616.0,12
1915,173500.0,6
1916,183000.0,5
1917,1136000.0,11
1918,332000.0,12
1919,104506001.0,54
1920,206801.0,7
1921,2068608.0,22
1922,417000.0,5
1923,370100.0,7
1924,16920408.0,128
1925,664200.0,13
1926,2260101.0,11
1927,2201800.0,12
1928,1869251.0,35
1929,1682500.0,18
1930,132000.0,7
1931,6168000.0,14
1932,26000.0,3
1933,816000.0,4
1934,4529152.0,42
1935,3664000.0,8
1936,1971500.0,14
1937,1977000.0,10
1938,523150.0,12
1939,639001.0,10
1940,121000.0,3
1941,876000.0,9
1942,14010422.0,36
1943,3593000.0,40
1944,9301000.0,13
1945,815008.0,17
1946,3352000.0,10
1947,5093275.0,27
1948,3888110.0,31
1949,30000.0,3
1950,3062003.0,30
1951,250922500.0,32
1952,1338100.0,22
1953,2904300.0,25
1954,1512189.0,13
1955,113650.0,4
1956,6520000.0,6
1957,1157401.0,21
1958,3152500.0,16
1959,4374650.0,13
1960,203055300.0,36
1961,9144002.0,23
1962,2586000.0,18
1963,721000.0,9
1964,3060201.0,31
1965,463000.0,11
1966,2627000.0,18
1967,271000.0,6
1968,100824150.0,9
1969,2273015.0,29
1970,2617500.0,13
1971,884000.0,20
1972,678000.0,11
1973,537500.0,13
1974,2355107.0,31
1975,1523790.0,18
1976,811150.0,14
1977,8281000.0,66
1978,910100.0,10
1979,1212000.0,22
1980,1218925.0,20
1981,1941000.0,11
1982,138994105.0,70
1983,1705002.0,13
1984,2474000.0,7
1985,2030500.0,11
1986,262000.0,6
1987,5101400.0,31
1988,3732001.0,28
1989,1442000.0,15
1990,312109.0,6
1991,61000.0,3
1992,106000.0,8
1993,1922001.0,16
1994,6991301.0,32
1995,2006101.0,23
1996,642000.0,15
1997,2429000.0,26
1998,10311001.0,35
1999,2638000.0,15
2000,181700.0,5
2001,1732000.0,11
2002,182010.0,9
2003,2656144.0,21
2004,1117101.0,18
2005,1455100.0,20
2006,2131000.0,24
2007,2997999.0,25
2008,69100.0,3
2009,309046100.0,42
2010,5537002.0,36
2011,475849.0,10
2012,62321011.0,44
2013,735801.0,12
2014,143000.0,7
2015,71000.0,4
2016,201070250.0,15
2017,4181001.0,36
2018,1137000.0,13
2019,12173001.0,28
2020,1138493.0,16
2021,47516000.0,27
2022,298000.0,11
2023,1280100.0,15
2024,1598150.0,23
2025,1201000.0,19
2026,689000.0,8
2027,813000.0,13
2028,3276200.0,23
2029,98852879.0,48
2030,224500.0,9
2031,1765000.0,30
2032,4101001.0,8
2033,4694700.0,23
2034,625000.0,11
2035,3057010.0,16
2036,4699282.0,17
2037,10635384.0,7
2038,120180202.0,57
2039,4292001.0,18
2040,1078000.0,14
2041,77500.0,3
2042,2420501.0,30
2043,4050001.0,33
2044,14537000.0,16
2045,1283600.0,14
2046,258000.0,4
2047,3759100.0,19
2048,4652500.0,7
2049,3330000.0,16
2050,5461000.0,38
2051,406000.0,9
2052,100682100.0,17
2053,398000.0,17
2054,1638000.0,9
2055,534002.0,15
2056,690000.0,18
2057,495000.0,19
2058,1443500.0,9
2059,670000.0,5
2060,4986150.0,21
2061,438000.0,14
2062,230000.0,6
2063,6835007.0,45
2064,18783000.0,22
2065,3539000.0,25
2066,2913000.0,12
2067,2941001.0,16
2068,268300.0,11
2069,100731100.0,10
2070,602801.0,18
2071,1858100.0,25
2072,126000.0,5
2073,1276000.0,9
2074,361000.0,9
2075,1506000.0,21
2076,41680962.0,69
2077,542000.0,12
2078,795400.0,16
2079,3031499.0,26
2080,23237001.0,33
2081,5704856.0,36
2082,10000.0,1
2083,951000.0,6
2084,1056000.0,13
2085,1941991.0,50
2086,732000.0,9
2087,57182211.0,34
2088,124822900.0,34
2089,1685000.0,4
2090,306000.0,10
2091,1452000.0,17
2092,1675100.0,11
2093,851000.0,8
2094,663000.0,24
2095,1576100.0,31
2096,434000.0,14
2097,503000.0,11
2098,7018161.0,41
2099,681000.0,11
2100,2617900.0,44
2101,9835000.0,17
2102,3061000.0,4
2103,262000.0,5
2104,781600.0,21
2105,20788063.0,55
2106,105156605.0,84
2107,114596000.0,32
2108,2683001.0,22
2109,2269000.0,20
2110,370000.0,5
2111,977000.0,10
2112,6210001.0,57
2113,8410000.0,7
2114,102693000.0,29
2115,2358000.0,30
2116,608000.0,17
2117,105476170.0,36
2118,1238000.0,15
2119,82000.0,6
2120,3696000.0,12
2121,1972001.0,12
2122,13374810.0,57
2123,3427261.0,12
2124,152000.0,4
2125,105930.0,4
2126,2930951.0,31
2127,1368001.0,15
2128,63000.0,5
2129,3487000.0,16
2130,561529.0,8
2131,996000.0,5
2132,157000.0,5
2133,712075912.0,82
2134,199545.0,10
2135,3650594.0,29
2136,349500.0,13
2137,1799000.0,6
2138,116000.0,8
2139,2042000.0,22
2140,975500.0,13
2141,1811100.0,6
2142,4324500.0,34
2143,201000.0,5
2144,11767200.0,47
2145,226003.0,9
2146,52000.0,3
2147,4102000.0,5
2148,4051000.0,9
2149,2556000.0,9
2150,13183148.0,21
2151,411000.0,6
2152,171000.0,6
2153,205765100.0,43
2154,619100.0,8
2155,101481770.0,17
2156,121000.0,5
2157,150000.0,2
2158,50000.0,1
2159,3057000.0,18
2160,3606000.0,11
2161,2981003.0,25
2162,1796001.0,8
2163,3825000.0,12
2164,664800.0,9
2165,17903052.0,75
2166,1954000.0,23
2167,61000.0,3
2168,2701100.0,13
2169,633000.0,7
2170,112000.0,5
2171,47540275.0,59
2172,3571100.0,17
2173,124007204.0,34
2174,1201001.0,6
2175,865113.0,11
2176,13895152.0,44
2177,101290141.0,30
2178,832900.0,12
2179,95000.0,4
2180,1237000.0,18
2181,34684101.0,42
2182,1721000.0,13
2183,1860000.0,7
2184,286000.0,7
2185,754400.0,21
2186,1771200.0,31
2187,202000.0,5
2188,118000.0,3
2189,421000.0,7
2190,202000.0,6
2191,251000.0,5
2192,22065331.0,37
2193,1570100.0,9
2194,1068000.0,17
2195,729000.0,11
2196,5164000.0,19
2197,1831000.0,13
2198,836500.0,11
2199,4154343.0,35
2200,36000.0,2
2201,157000.0,7
2202,2221800.0,35
2203,51000.0,2
2204,51000.0,2
2205,1051000.0,11
2206,111000.0,7
2207,1126000.0,9
2208,151000.0,3
2209,495001.0,16
2210,71000.0,3
2211,825000.0,6
2212,6012500.0,24
2213,1740000.0,10
2214,50000.0,1
2215,71000.0,4
2216,2951011.0,11
2217,947451.0,11
2218,732001.0,14
2219,6432886.0,21
2220,583000.0,11
2221,645100.0,11
2222,50000.0,1
2223,21544500.0,40
2224,2316000.0,5
2225,2055000.0,22
2226,2429000.0,20
2227,3682500.0,19
2228,699900.0,18
2229,3108010.0,14
2230,2335000.0,26
2231,2804000.0,17
2232,2994000.0,14
2233,6852000.0,14
2234,1198990.0,22
2235,5747901.0,22
2236,3116001.0,23
2237,216000.0,6
2238,7007000.0,59
2239,843001.0,17
2240,909000.0,17
2241,419160.0,9
2242,121000.0,4
2243,2201951.0,24
2244,4295193.0,13
2245,565001.0,6
2246,870100.0,2
2247,2787000.0,25
2248,3900700.0,32
2249,639000.0,10
2250,4676473.0,26
2251,989000.0,17
2252,0.0,0
2253,453000.0,16
2254,211100.0,6
2255,703100.0,17
2256,20088474.0,20
2257,92000.0,6
2258,190000.0,12
2259,4556001.0,17
2260,332000.0,12
2261,508000.0,11
2262,10048002.0,28
2263,3433700.0,11
2264,301776100.0,24
2265,2085000.0,8
2266,3988626.0,60
2267,7150100.0,7
2268,32268000.0,19
2269,222001.0,8
2270,503800.0,9
2271,1382000.0,19
2272,1742001.0,12
2273,51002.0,4
2274,781000.0,6
2275,2472201.0,11
2276,420821.0,13
2277,6104001.0,14
2278,105968100.0,58
2279,186101.0,8
2280,235000.0,6
2281,4805000.0,31
2282,857000.0,12
2283,2000.0,2
2284,440472.0,7
2285,24410201.0,36
2286,55500.0,4
2287,105577003.0,44
2288,5904200.0,29
2289,667000.0,13
2290,2131000.0,7
2291,8174000.0,25
2292,311000.0,7
2293,782000.0,9
2294,1724000.0,14
2295,172000.0,6
2296,73000.0,6
2297,2027001.0,20
2298,2203002.0,21
2299,451000.0,10
2300,9539052.0,46
2301,385000.0,7
2302,147213015.0,97
2303,1095758.0,24
2304,203631601.0,38
2305,2472494.0,23
2306,206575501.0,48
2307,68865.0,2
2308,8079000.0,33
2309,2269102.0,25
2310,136000.0,9
2311,3215316.0,10
2312,70000.0,3
2313,1501501.0,25
2314,6694450.0,26
2315,3672698.0,31
2316,5783620.0,53
2317,2486000.0,15
2318,28000.0,2
2319,187500.0,6
2320,6035220.0,17
2321,3105368.0,33
2322,359000.0,6
2323,11160738.0,33
2324,276001.0,6
2325,4018976.0,28
2326,311000.0,6
2327,3127355.0,25
2328,250000.0,3
2329,1247802.0,19
2330,105147000.0,24
2331,747000.0,14
2332,113000.0,6
2333,16730012.0,19
2334,321700.0,4
2335,1535000.0,6
2336,4043500.0,15
2337,213000.0,7
2338,581000.0,6
2339,289464.0,7
2340,502000.0,11
2341,9732151.0,35
2342,227901.0,8
2343,561000.0,3
2344,1866101.0,31
2345,5869001.0,35
2346,66000.0,3
2347,72000.0,4
2348,1383000.0,10
2349,4605100.0,33
2350,548705.0,6
2351,192102.0,10
2352,1073000.0,19
2353,7553552.0,54
2354,9322002.0,34
2355,10760000.0,14
2356,1727000.0,12
2357,9082000.0,15
2358,101000.0,3
2359,2261000.0,16
2360,260001.0,6
2361,2088200.0,10
2362,2127720.0,15
2363,128300.0,9
2364,12471039.0,10
2365,5171000.0,12
2366,511000.0,20
2367,6434700.0,47
2368,2279001.0,23
2369,2808000.0,31
2370,14070000.0,16
2371,176400.0,5
2372,651000.0,4
2373,11249707.0,33
2374,245001.0,6
2375,8509205.0,52
2376,6682504.0,10
2377,16255000.0,30
2378,39731688.0,16
2379,5135768.0,34
2380,1505884.0,11
2381,86023126.0,24
2382,0.0,0
2383,1301000.0,10
2384,66782382.0,29
2385,286000.0,7
2386,1103500.0,26
2387,1561000.0,12
2388,63508120.0,16
2389,1287000.0,14
2390,6221700.0,30
2391,101654831.0,46
2392,1865000.0,8
2393,51100.0,3
2394,2723716.0,6
2395,61000.0,3
2396,312000.0,6
2397,275000.0,11
2398,232000.0,8
2399,1716000.0,31
2400,284400.0,5
2401,16100108.0,46
2402,177300.0,4
2403,4297100.0,51
2404,77000.0,4
2405,127000.0,6
2406,1151000.0,6
2407,0.0,0
2408,1508000.0,8
2409,10227502.0,10
2410,101835100.0,19
2411,2930500.0,10
2412,133000.0,8
2413,1310000.0,10
2414,2333000.0,15
2415,2900000.0,25
2416,2410000.0,12
2417,694000.0,18
2418,254000.0,8
2419,197000.0,8
2420,1928408.0,17
2421,44142440.0,48
2422,36010.0,5
2423,1008000.0,14
2424,112000.0,5
2425,1206292.0,20
2426,310900.0,7
2427,374622.0,13
2428,392013.0,17
2429,3846000.0,13
2430,121000.0,5
2431,921000.0,11
2432,337000.0,14
2433,106000.0,5
2434,4426000.0,16
2435,2902000.0,21
2436,210000.0,5
2437,1246000.0,5
2438,1215500.0,11
2439,4003000.0,10
2440,14279444.0,39
2441,967004.0,32
2442,1959800.0,6
2443,1450000.0,8
2444,1380290.0,8
2445,768001.0,16
2446,1899150.0,24
2447,302005.0,11
2448,611000.0,8
2449,1506000.0,14
2450,1950000.0,6
2451,414000.0,5
2452,682000.0,7
2453,5632000.0,19
2454,4404550.0,58
2455,596000.0,7
2456,272200.0,11
2457,412496.0,12
2458,5163001.0,10
2459,162000.0,6
2460,8703000.0,15
2461,766500.0,7
2462,9542588.0,25
2463,2663150.0,21
2464,1094000.0,32
2465,34998003.0,26
2466,1033854.0,12
2467,11780000.0,14
2468,836182.0,14
2469,7760000.0,28
2470,11000.0,2
2471,753000.0,5
2472,1375500.0,9
2473,1135490.0,14
2474,9562000.0,6
2475,224010.0,11
2476,161000.0,4
2477,28433255.0,81
2478,3072341.0,10
2479,100000.0,2
2480,361000.0,6
2481,3047000.0,15
2482,827001.0,11
2483,691000.0,15
2484,5580200.0,30
2485,5579325.0,38
2486,3987632.0,26
2487,911000.0,12
2488,2339901.0,24
2489,4572000.0,14
2490,8843000.0,11
2491,919000.0,15
2492,648000.0,9
2493,276100.0,6
2494,210001.0,11
2495,655452.0,9
2496,2582001.0,11
2497,1846556.0,24
2498,2480100.0,13
2499,6094151.0,52
2500,551000.0,4
2501,501000.0,2
2502,161000.0,4
2503,110853006.0,65
2504,987000.0,14
2505,21624397.0,44
2506,331500.0,8
2507,181000.0,7
2508,4824500.0,10
